id,name,business_id,latitude,longitude
1893,Launching Soon - Hemmings Stores,1693,52.5987183,-1.6839438
1894,Le Supermarche Paddington,248,52.5990511,-1.8476255
1895,Lees Keystore,618,52.5994383,-1.0628102
1896,Lemington Go Local & Post Office,768,52.5997879,-1.120405
1897,Lennox Food & Convenience,1700,52.6012181,-2.0376333
1898,Les Turriff,449,52.6018623,-0.2313437
1899,Lesh Lane Store,861,52.6056914,-1.6155977
1900,Lets Go Local,1087,52.6072456,0.0575597
1901,Levenhall Village Store,1473,52.6081803,1.282562
1902,Lheas Offlicence,731,52.608516,-1.9871435
1903,Lifestyle Express - Stoke Lane,703,52.6098011,-1.1781375
1904,Lifestyle Express Church Road,583,52.6104463,-1.949962
1905,Lifestyle Express Galston,994,52.61438241,-1.922013152
1906,Lifestyle Express Hill of Beath,810,52.6150907,-1.120333
1907,Lifestyle Express Scotstounhill,1079,52.6175463,-1.1721121
1908,Lifestyle Express Stewarton,911,52.6176553,-1.650835
1909,Lifestyle Extra Blacklands Stores,669,52.6176553,-1.650835
1910,Lifestyle Extra Ferguslie,442,52.6186981,1.2979174
1911,Lifestyle Max,924,52.620484,-1.6114805
1912,Lifestyle Tower Drive Store,720,52.6205945,-1.9548328
1913,Lime Store Off-Licence,1092,52.621036,-1.0756494
1914,Liquor Barrel Glasgow,1103,52.62220285,-1.663962491
1915,Liquor Land,944,52.6224866,-1.1554254
1916,Liquor Mart,837,52.6225392,1.2511569
1917,Liquor Save,1011,52.62270655,1.24167005
1918,Liscard Premier Stop & Shop,609,52.6229406,1.2762052
1919,Local Express Bebington,1155,52.6241966,1.730886
1920,Lock Lane Premier Store,1357,52.6248612,-1.4020283
1921,Loco Ashcroft Rd,846,52.6252314,-1.1070582
1922,Londis A&B Booze 4 U,534,52.625365,-1.107414
1923,Londis Anlaby Road,1392,52.6254482,1.2602832
1924,Londis Balls of Hawthorn,1511,52.62564452,1.426256754
1925,Londis Barnes,411,52.62649948,-1.201835632
1926,Londis Bexley Park,1413,52.6269272,1.3064928
1927,Londis Blackhill Stores,1212,52.6276586,-1.668059
1928,Londis Boughton Road,1237,52.62849056,-1.675768644
1929,Londis Brean,1223,52.6288146,-1.6794458
1930,Londis Cambuslang,734,52.6295941,1.2471745
1931,Londis Cannock,1612,52.629852,-1.9682281
1932,Londis Carlton,473,52.6321534,-1.0724024
1933,Londis Carstairs Junction,532,52.6330246,-1.6790367
1934,Londis Caterways,0,52.633183,-1.6762331
1935,Londis Chesterfield Test,0,52.634053,-1.6970557
1936,"Londis Cheylesmore, Quinton Coventry",122,52.634682,1.3470442
1937,Londis Christchurch,3,52.6355791,0.1721113
1938,Londis Clydach Stores,1643,52.63711206,-1.191157285
1939,Londis Cocktails Off Licence,809,52.6376993,1.3104047
1940,Londis Colwyn Avenue,1309,52.6408422,-1.1512535
1941,Londis Cottingham Road,639,52.6409708,1.3373563
1942,Londis Cricklade,73,52.6411865,0.2091356
1943,Londis Drinks Hub,1152,52.64355665,-1.701761064
1944,Londis Felbridge,1561,52.6442347,-1.0570297
1945,Londis Gaol Road,270,52.64609621,-1.243387731
1946,Londis Gerrards Cross,617,52.64644348,-1.176149076
1947,Londis Goldenhill,1343,52.6474231,1.2350677
1948,Londis Goresbrook Road,576,52.6479727,1.7268466
1949,Londis Harefield,137,52.65073256,-2.441952719
1950,Londis Holyport,267,52.6514984,1.2916243
1951,Londis Kelvindale,466,52.6529923,1.3228457
1952,Londis Kexborough,288,52.6532951,1.2799578
1953,Londis Kings Park,331,52.65764197,-2.017453075
1954,Londis Kirkintilloch,134,52.6600981,-1.066912
1955,Londis Laceby,782,52.6628231,0.9395116
1956,Londis Lydiate,1396,52.6631011,-1.225374045
1957,Londis Messingham,1434,52.6648659,-2.4389578
1959,Londis Newport,165,52.6648899,1.2891155
1960,Londis Newport - St James Street,1576,52.665489,1.2644611
1961,Londis North Anston Post Office,601,52.668449,-0.737660601
1962,Londis Oaktree Rd Southampton,3,52.67301233,-2.43724823
1963,Londis Otley,173,52.6730749,-1.1855872
1965,"Londis Parkhouse, Crowhill Street",255,52.67324936,-1.76270584
1966,Londis Pinhoe Road,1520,52.67485121,-2.772578058
1967,Londis Queen Margaret Drive,713,52.6762955,-0.1684341
1968,Londis Solo Baillieston,61,52.67843277,-0.713218107
1969,Londis St Johns,327,52.6787221,-1.1191303
1970,Londis St Mary's Exeter,119,52.6791308,-1.9177451
1971,Londis St Richards,420,52.6800493,-1.8058186
1972,Londis Stenhousemuir,329,52.6823555,-2.0292395
1973,Londis Sutton,276,52.6824651,0.9381353
1974,Londis The Broadway,1154,52.68569864,-1.278212791
1975,Londis Thorngumbald,477,52.6877094,1.3260792
1976,Londis Towpath,112,52.6905718,-2.0341704
1977,Londis Victoria Road,1526,52.6907516,-1.8387846
1978,Londis Weymouth,3,52.6921987,-1.4009292
1979,Londis Wilson News Test,0,52.6922277,-1.4014003
1980,Londis Woking Wines,1634,52.693603,-1.8267169
1981,Longwick Test Store,0,52.6967789,1.2447234
1982,LSJs Premier Store,1255,52.6979105,-1.3697744
1983,Ludworth Convenience Store and Post Office,904,52.7040416,-2.7486245
1984,Luncies Superstore,727,52.7044129,-2.0119948
1985,Maan Convenience Stores Wellington Place,814,52.7075985,-2.2131146
1986,Maan Convenience Stores Willenhall,815,52.7084706,-1.379154
1987,MacDonald & Son Butchers,1265,52.70858893,-1.127160533
1988,Mace - Constitution Road,0,52.70886285,-1.138625641
1989,Macrotrition,855,52.7102232,-1.7780689
